Title,ID,Date,Class,Category,Author,ISBN,Publisher,Pub_Date,Order_Time,Count,Cart,Cart_Date,Device,Address1,Address2,user_purchase_count,book_sell_count
안철수의 생각,74719,20140709,주문,국내문학,<안철수> 저/<제정임> 편,9788934958710,김영사,20120719.0,8,1,N,,기기PID_PC,충청북도,청주시 흥덕구,3,2
비울수록 가득하네,74719,20140114,주문,국내문학,<정목> 저,9788965701842,쌤앤파커스,20131212.0,23,1,N,,그 외,충청북도,청주시 흥덕구,3,36
미래에서 기다릴게,74720,20140319,주문,국내문학,<김효정(밤삼킨별)> 저,9788968330209,허밍버드,20140203.0,12,1,N,,그 외,전라남도,목포시,1,11
네가 어떤 삶을 살든 나는 너를 응원할 것이다,74721,20140715,주문,국내문학,<공지영> 저,9788996047636,오픈하우스,20080321.0,15,1,N,,기기PID_PC,경기도,수원시 권선구,4,52
어떤 하루,74721,20140612,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,17,1,N,,기기PID_PC,경기도,수원시 권선구,4,393
천 개의 공감,74721,20140311,주문,국내문학,<김형경> 저,9788996773238,사람풍경,20120415.0,15,1,N,,그 외,경기도,수원시 권선구,4,22
서천석의 마음 읽는 시간,74721,20140204,주문,국내문학,<서천석> 저,9788934964421,김영사,20130923.0,17,1,N,,그 외,경기도,수원시 권선구,4,49
개포동 김갑수씨의 사정,74728,20141028,주문,국내문학,<허지웅> 저,9788954624060,아우름,20140305.0,13,1,N,,기기PID_PC,강원도,동해시,1,54
싸드 THAAD,74733,20141216,주문,국내문학,<김진명> 저,9788993964844,새움,20140815.0,15,1,Y,20141216.0,기기PID_PC,강원도,춘천시,2,224
소금,74733,20140724,주문,국내문학,<박범신> 저,9788984316904,한겨레출판,20130415.0,17,1,N,,기기PID_PC,강원도,춘천시,2,19
나는 바퀴를 보면 굴리고 싶어진다,74735,20140219,주문,국내문학,<황동규> 저,9788932000572,문학과지성사,19991031.0,15,1,N,,그 외,서울특별시,노원구,5,1
가끔은 주목받는 생이고 싶다,74735,20140818,주문,국내문학,<오규원> 저,9788932003191,문학과지성사,20000531.0,4,1,N,,기기PID_PC,서울특별시,노원구,5,1
캐비닛,74735,20140101,주문,국내문학,<김언수> 저,9788954602594,문학동네,20061221.0,15,1,N,,그 외,서울특별시,노원구,5,5
쓰러지는 법을 배운다,74735,20140219,주문,국내문학,<최명란> 저,9788925516721,랜덤하우스코리아,20080215.0,15,1,N,,그 외,서울특별시,노원구,5,1
장미의 열반,74735,20140630,주문,국내문학,<김아타> 저,9788965702108,박하,20140526.0,4,1,N,,기기PID_PC,서울특별시,노원구,5,1
"멈추면, 비로소 보이는 것들",74738,20140623,주문,국내문학,<혜민 스님> 저/<이영철> 그림,9788965700609,쌤앤파커스,20120127.0,9,1,N,,기기PID_PC,경상남도,양산시,1,296
다른 모든 눈송이와 아주 비슷하게 생긴 단 하나의 눈송이,74739,20140214,주문,국내문학,<은희경> 저,,문학동네,20140226.0,22,1,N,,그 외,서울특별시,강남구,1,159
정글만리 2,74740,20140811,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,18,1,Y,20140811.0,기기PID_PC,경기도,부천시 소사구,1,504
"나는, 작은 사람",74744,20140820,주문,국내문학,<김재령> 저,9788996931270,MaHo(마호),20140808.0,18,1,N,,기기PID_PC,서울특별시,송파구,1,2
신경림의 시인을 찾아서 1,74750,20141219,주문,국내문학,<신경림> 저,9788980409310,우리교육,20100322.0,21,1,N,,기기PID_PC,경기도,용인시 기흥구,1,10
별을 스치는 이 바람 소리,74753,20141114,주문,국내문학,<장선> 저,9791130802923,푸른사상,20141024.0,11,3,N,,기기PID_PC,서울특별시,용산구,1,1
네가 어떤 삶을 살든 나는 너를 응원할 것이다,74759,20140116,주문,국내문학,<공지영> 저,9788996047636,오픈하우스,20080321.0,21,1,N,,그 외,경기도,수원시 영통구,2,52
건투를 빈다,74759,20141215,주문,국내문학,<김어준> 저/<현태준> 일러스트,9788971847985,푸른숲,20081110.0,13,1,N,,기기PID_PC,경기도,수원시 영통구,2,30
"혁명, 광활한 인간 정도전 2",74784,20140226,주문,국내문학,<김탁환> 저,9788937442032,민음사,20140207.0,13,1,N,,그 외,서울특별시,서초구,2,58
"혁명, 광활한 인간 정도전 1",74784,20140226,주문,국내문학,<김탁환> 저,9788937442025,민음사,20140207.0,13,1,N,,그 외,서울특별시,서초구,2,60
남자를 위하여,74792,20140226,주문,국내문학,<김형경> 저,9788936472368,창비,20131118.0,23,1,N,,그 외,서울특별시,송파구,2,49
감성돼지 루미의 사랑하기 딱 좋은날,74792,20140820,주문,국내문학,<루미> 저,9791185424149,오후세시,20140818.0,21,1,N,,기기PID_PC,서울특별시,송파구,2,3
28,74809,20141124,주문,국내문학,<정유정> 저,9788956607030,은행나무,20130616.0,10,1,N,,기기PID_PC,부산광역시,북구,5,71
눈물을 자르는 눈꺼풀처럼,74809,20140602,주문,국내문학,<함민복> 저,9788936423575,창비,20130220.0,16,1,N,,기기PID_PC,부산광역시,북구,5,18
문학을 탐하다,74809,20140805,주문,국내문학,<최학림> 저,9788965452249,산지니,20130826.0,15,1,N,,기기PID_PC,부산광역시,북구,5,2
비밀 정원,74809,20141106,주문,국내문학,<박혜영> 저,9791130604084,다산책방,20141006.0,8,1,N,,기기PID_PC,부산광역시,북구,5,31
인생의 정오에서 세상을 바라보다,74809,20140514,주문,국내문학,<서태옥> 저,9791195174218,초록비공방,20140405.0,20,1,N,,모바일웹,부산광역시,북구,5,3
마왕 신해철,74811,20141218,주문,국내문학,<신해철> 저,9788954633994,문학동네,20141224.0,16,1,N,,기기PID_PC,강원도,원주시,1,41
정글만리 2,74825,20141105,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,22,1,N,,모바일웹,경기도,고양시 덕양구,2,504
정글만리 3,74825,20141105,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,22,1,N,,모바일웹,경기도,고양시 덕양구,2,513
사랑하라 한번도 상처받지 않은 것처럼,74827,20141106,주문,국내문학,<류시화> 편,9788995501474,오래된미래,20050330.0,10,1,N,,기기PID_PC,경상남도,거제시,3,50
사랑하라 한번도 상처받지 않은 것처럼,74827,20141105,주문,국내문학,<류시화> 편,9788995501474,오래된미래,20050330.0,10,1,N,,기기PID_PC,경상남도,거제시,3,50
새벽에 홀로 깨어,74827,20141207,주문,국내문학,<최치원> 저/<김수영> 편역,9788971992975,돌베개,20080121.0,17,1,N,,기기PID_PC,경상남도,거제시,3,38
무진기행,74829,20141112,주문,국내문학,<김승옥> 저,9788937461491,민음사,20070803.0,13,1,N,,기기PID_PC,경상북도,칠곡군,2,68
정유정의 히말라야 환상방황,74829,20140509,주문,국내문학,<정유정> 저,9788956607726,은행나무,20140423.0,13,1,N,,기기PID_PC,경상북도,칠곡군,2,77
순간을 읊조리다,74833,20140926,주문,국내문학,<칠십 명의 시인> 저/<봉현> 그림,9788933870327,세계사,20140821.0,11,1,N,,기기PID_PC,경기도,안성시,1,71
김연아의 7분 드라마,74839,20140311,주문,국내문학,<김연아> 저,9788945125156,중앙출판사(JDM),20100128.0,21,1,N,,그 외,서울특별시,서초구,1,31
엘리베이터에 낀 그 남자는 어떻게 되었나,74840,20140118,주문,국내문학,<김영하> 저,9788954610117,문학동네,20100216.0,23,1,N,,그 외,경상북도,포항시 남구,2,9
허수아비춤,74840,20140119,주문,국내문학,<조정래> 저,9788943103767,문학의문학,20101001.0,10,1,N,,그 외,경상북도,포항시 남구,2,16
연어,74843,20140729,주문,국내문학,<안도현> 저,9788985712682,문학동네,19960302.0,15,1,N,,기기PID_PC,경기도,고양시 일산동구,2,22
나는 멋지고 아름답다,74843,20140508,주문,국내문학,"<이승복>,<김세진>,<이상묵> 등저",9788960510647,부키,20100122.0,12,1,N,,기기PID_PC,경기도,고양시 일산동구,2,3
"당신에게 힘을 보낼게, 반짝",74847,20141229,주문,국내문학,<밤삼킨별 김효정> 저,9788994030937,허밍버드,20121029.0,5,1,N,,기기PID_PC,경기도,광명시,1,4
이문열 삼국지 세트,74858,20140117,주문,국내문학,<나관중> 저/<이문열> 역,9788937450501,민음사,20020310.0,23,1,N,,그 외,서울특별시,서대문구,9,60
하늘과 바람과 별과 시,74858,20140403,주문,국내문학,<윤동주> 저,9788979441758,책만드는집,20030920.0,15,1,N,,그 외,서울특별시,서대문구,9,35
신영복,74858,20140408,주문,국내문학,<신영복> 저,9788971991695,돌베개,20031122.0,13,1,N,,그 외,서울특별시,서대문구,9,1
갈대는 속으로 조용히 울고 있었다,74858,20140404,주문,국내문학,<신경림> 편저/<김용문> 시도자,9788991010413,글로세움,20070905.0,16,2,N,,그 외,서울특별시,서대문구,9,7
갈대는 속으로 조용히 울고 있었다,74858,20140404,주문,국내문학,<신경림> 편저/<김용문> 시도자,9788991010413,글로세움,20070905.0,16,4,N,,그 외,서울특별시,서대문구,9,7
아름다운 우리 수필,74858,20140228,주문,국내문학,"<법정>,<박경리>,<박완서>,<이어령>,<피천득>,<이효석>,<장영희>,<박이문>,<이상>,<이희승>,<전숙희>,<이해인> 등저/<이태동> 편",9788931004892,문예출판사,20050325.0,19,9,N,,그 외,서울특별시,서대문구,9,9
아름다운 우리 수필,74858,20140228,주문,국내문학,"<법정>,<박경리>,<박완서>,<이어령>,<피천득>,<이효석>,<장영희>,<박이문>,<이상>,<이희승>,<전숙희>,<이해인> 등저/<이태동> 편",9788931004892,문예출판사,20050325.0,19,4,N,,그 외,서울특별시,서대문구,9,9
"딸아, 외로울 때는 시를 읽으렴",74858,20140408,주문,국내문학,<신현림> 편,9788901121185,걷는나무,20110402.0,13,1,N,,그 외,서울특별시,서대문구,9,81
인생의 지도,74858,20141015,주문,국내문학,<오영욱> 저,9788998690045,페이퍼스토리,20141015.0,19,1,N,,안드로이드커머스앱,서울특별시,강남구,9,14
내 인생에 힘이 되어준 한마디,74882,20140616,주문,국내문학,<정호승> 저,9788992036047,비채,20060308.0,9,1,N,,기기PID_PC,부산광역시,해운대구,1,20
처음처럼,74887,20140109,주문,국내문학,"<신영복> 저/<이승혁>,<장지숙> 공편",9788925505626,랜덤하우스코리아,20070131.0,21,10,N,,그 외,서울특별시,동대문구,4,12
처음처럼,74887,20140117,주문,국내문학,"<신영복> 저/<이승혁>,<장지숙> 공편",9788925505626,랜덤하우스코리아,20070131.0,10,16,N,,그 외,서울특별시,동대문구,4,12
까칠한 재석이가 돌아왔다,74887,20140413,주문,국내문학,<고정욱> 저,9788994353197,애플북스,20120724.0,23,1,N,,그 외,서울특별시,동대문구,4,12
내가 사랑한 유럽 TOP10,74887,20140312,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,21,1,N,,그 외,서울특별시,동대문구,4,628
정글만리 2,74891,20140519,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,12,1,N,,기기PID_PC,울산광역시,북구,3,504
정글만리 1,74891,20140519,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,12,1,N,,기기PID_PC,울산광역시,북구,3,522
정글만리 3,74891,20140519,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,12,1,N,,기기PID_PC,울산광역시,북구,3,513
"그래도, 사랑",74892,20140123,주문,국내문학,<정현주> 저,9788927804789,중앙북스(books),20130923.0,8,1,N,,그 외,서울특별시,강남구,1,80
버킷리스트,74901,20140603,주문,국내문학,"<강창균>,<유영만> 공저",9788947527866,한국경제신문사(한경비피),20110120.0,13,14,N,,기기PID_PC,전라남도,구례군,3,18
까칠한 재석이가 사라졌다,74901,20141112,주문,국내문학,<고정욱> 저,9788996147442,애플북스,20090324.0,10,4,N,,기기PID_PC,전라남도,구례군,3,28
따뜻한 외면,74901,20141119,주문,국내문학,<복효근> 저,9788939222076,실천문학사,20130201.0,14,13,Y,20141117.0,기기PID_PC,전라남도,구례군,3,2
세상 그 어떤 것도 나를 흔들 수 없다,74906,20140618,주문,국내문학,<이동국> 저,9788997234127,나비의활주로,20130305.0,23,1,N,,기기PID_PC,경상북도,안동시,1,2
"그래도, 사랑",74908,20140925,주문,국내문학,<정현주> 저,9788927804789,중앙북스(books),20130923.0,17,1,N,,기기PID_PC,서울특별시,중랑구,1,80
아빠의 수학여행,74909,20140226,주문,국내문학,<김민형> 저/<황근하> 역,9788956607337,은행나무,20140102.0,11,1,N,,그 외,서울특별시,관악구,1,13
내가 사랑한 유럽 TOP10,74923,20140428,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,14,1,N,,기기PID_PC,경상북도,칠곡군,1,628
별안간 아씨 1,74929,20140529,주문,국내문학,<서자영> 저,9788968850059,고즈넉,20140525.0,10,1,N,,기기PID_PC,경기도,부천시 원미구,11,4
가슴으로도 쓰고 손끝으로도 써라,74932,20140602,주문,국내문학,<안도현> 저,9788984313194,한겨레출판,20090303.0,22,1,N,,기기PID_PC,부산광역시,수영구,1,6
마음에 들어,74934,20140221,주문,국내문학,<김나영> 저,9788993418743,포북(forbook),20140130.0,10,1,N,,그 외,서울특별시,종로구,1,19
터치미,74961,20141212,주문,국내문학,<김애정> 저,9791155112694,동아,20141128.0,0,1,N,,기기PID_PC,서울특별시,강북구,1,1
생애 최고의 날은 아직 살지 않은 날들,74964,20141114,주문,국내문학,"<정호승>,<법륜>,<박완서>,<윤구병>,<안철수>,<김종철>,<정운찬> 등 저",9788992378055,조화로운삶,20070205.0,15,1,N,,기기PID_PC,경상북도,안동시,1,34
정글만리 2,74978,20140108,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,18,1,N,,그 외,경상북도,김천시,3,504
정글만리 1,74978,20140108,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,18,1,N,,그 외,경상북도,김천시,3,522
정글만리 3,74978,20140108,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,18,1,N,,그 외,경상북도,김천시,3,513
모든 경계에는 꽃이 핀다,74985,20140924,주문,국내문학,<함민복> 저,9788936421564,창비,19990131.0,2,1,N,,기기PID_PC,인천광역시,남동구,3,3
길들은 다 일가친척이다,74985,20141022,주문,국내문학,<함민복> 저,9788972754480,현대문학,20091001.0,12,1,N,,기기PID_PC,인천광역시,남동구,3,2
눈물은 왜 짠가,74985,20140924,주문,국내문학,<함민복> 저,9788993616354,책이있는풍경,20140213.0,2,1,N,,기기PID_PC,인천광역시,남동구,3,16
아마존 2,74986,20141203,주문,국내문학,박환서 저,9788995401682,우와,20050115.0,21,1,N,,모바일웹,경기도,포천시,4,1
고구려 3,74986,20141203,주문,국내문학,<김진명> 저,9788993964288,새움,20110307.0,21,1,N,,모바일웹,경기도,포천시,4,32
고구려 1,74986,20141203,주문,국내문학,<김진명> 저,9788993964264,새움,20110301.0,21,1,N,,모바일웹,경기도,포천시,4,28
그 남자 그 여자 1,74986,20141203,주문,국내문학,<이미나> 저,9788901162010,걷는나무,20131217.0,21,1,N,,모바일웹,경기도,포천시,4,13
김연아의 7분 드라마,74989,20140320,주문,국내문학,<김연아> 저,9788945125156,중앙출판사(JDM),20100128.0,21,1,N,,그 외,서울특별시,양천구,2,31
삶이 내게 무엇을 묻더라도,74989,20140520,주문,국내문학,<김미라> 저,9788965702054,쌤앤파커스,20140502.0,12,1,N,,기기PID_PC,서울특별시,양천구,2,12
상처적 체질,74990,20140701,주문,국내문학,<류근> 저,9788932020501,문학과지성사,20100408.0,12,1,N,,기기PID_PC,서울특별시,강남구,3,12
계속해보겠습니다,74990,20141202,주문,국내문학,<황정은> 저,9788936434151,창비,20141031.0,13,1,N,,기기PID_PC,서울특별시,강남구,3,30
사랑이 다시 내게 말을 거네,74990,20140620,주문,국내문학,<류근> 저,9788901158761,곰,20130730.0,13,1,N,,기기PID_PC,서울특별시,강남구,3,10
난장이가 쏘아올린 작은 공,75006,20141021,주문,국내문학,<조세희> 저,9788995151204,이성과 힘,20000710.0,15,1,N,,안드로이드커머스앱,부산광역시,연제구,9,62
공무도하,75006,20140930,주문,국내문학,<김훈> 저,9788954608992,문학동네,20091006.0,13,1,N,,안드로이드커머스앱,부산광역시,연제구,9,4
나이 먹는 즐거움,75006,20140711,주문,국내문학,<박어진> 저,9788984312517,한겨레출판,20071226.0,19,1,N,,안드로이드커머스앱,부산광역시,연제구,9,3
나이 먹는 즐거움,75006,20140716,주문,국내문학,<박어진> 저,9788984312517,한겨레출판,20071226.0,1,1,N,,안드로이드커머스앱,서울특별시,영등포구,9,3
김수영의 연인,75006,20140714,주문,국내문학,<김현경> 저,9788998949013,책읽는오두막,20130306.0,22,1,N,,안드로이드커머스앱,부산광역시,연제구,9,4
생각이 나서,75006,20141129,주문,국내문학,<황경신> 저,9788973816361,소담출판사,20101105.0,16,1,N,,안드로이드커머스앱,부산광역시,연제구,9,62
나이 먹는 즐거움,75006,20140711,주문,국내문학,<박어진> 저,9788984312517,한겨레출판,20071226.0,19,1,N,,안드로이드커머스앱,부산광역시,연제구,9,3
소금,75006,20140930,주문,국내문학,<박범신> 저,9788984316904,한겨레출판,20130415.0,13,1,N,,안드로이드커머스앱,부산광역시,연제구,9,19
필 때도 질 때도 동백꽃처럼,75006,20141129,주문,국내문학,<이해인> 저,9788960902084,마음산책,20141125.0,16,1,N,,안드로이드커머스앱,부산광역시,연제구,9,32
개밥바라기별,75007,20140515,주문,국내문학,<황석영> 저,9788954606417,문학동네,20080801.0,13,1,N,,기기PID_PC,경기도,남양주시,2,13
남한산성,75007,20140329,주문,국내문학,<김훈> 저,9788956250595,학고재,20070414.0,11,1,N,,그 외,경기도,남양주시,2,50
"잘 지내나요, 내 인생",75010,20140923,주문,국내문학,<최갑수> 저,9788994030449,나무수,20101115.0,23,1,N,,안드로이드커머스앱,경기도,용인시 수지구,2,11
어떤 하루,75010,20140724,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,9,1,N,,기기PID_PC,경기도,용인시 수지구,2,393
"멈추면, 비로소 보이는 것들",75019,20141122,주문,국내문학,<혜민 스님> 저/<이영철> 그림,9788965700609,쌤앤파커스,20120127.0,10,1,N,,안드로이드커머스앱,경기도,안양시 동안구,1,296
"인생아, 고맙다.",75033,20141030,주문,국내문학,<이지성> 저,9788970652986,홍익출판사,20120831.0,14,1,N,,모바일웹,서울특별시,용산구,2,7
나는 죽을 때까지 재미있게 살고 싶다,75033,20141030,주문,국내문학,<이근후> 저,9788901154091,갤리온,20130201.0,14,1,N,,모바일웹,서울특별시,용산구,2,219
1cm 일센티 첫 번째 이야기,75036,20140910,주문,국내문학,<김은주> 저/<김재연> 그림,9788968330216,허밍버드,20140303.0,0,1,N,,기기PID_PC,경기도,화성시,2,184
1cm+,75036,20140910,주문,국내문학,<김은주> 저/<양현정> 그림,9788968330124,허밍버드,20130718.0,0,1,N,,기기PID_PC,경기도,화성시,2,260
다른 모든 눈송이와 아주 비슷하게 생긴 단 하나의 눈송이,75039,20140223,주문,국내문학,<은희경> 저,,문학동네,20140226.0,11,1,N,,그 외,전라북도,순창군,13,159
높고 푸른 사다리,75039,20140203,주문,국내문학,<공지영> 저,9788984317475,한겨레출판,20131028.0,11,1,N,,그 외,전라북도,순창군,13,96
도련님,75039,20140103,주문,국내문학,<나쓰메 소세키> 저/<송태욱> 역,9788932316765,현암사,20130910.0,20,1,N,,그 외,전라북도,순창군,13,6
"딸아, 외로울 때는 시를 읽으렴",75050,20141017,주문,국내문학,<신현림> 편,9788901121185,걷는나무,20110402.0,10,1,N,,기기PID_PC,서울특별시,노원구,1,81
정글만리 3,75060,20140108,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,15,1,N,,그 외,경기도,용인시 기흥구,2,513
보다,75060,20141008,주문,국내문학,<김영하> 저,9788954625470,문학동네,20140918.0,23,1,N,,안드로이드커머스앱,경기도,용인시 기흥구,2,130
원미동 사람들,75071,20140322,주문,국내문학,<양귀자> 저,9788998441005,쓰다,20121225.0,21,1,N,,그 외,서울특별시,강남구,2,40
정글만리 1,75071,20140126,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,16,1,N,,그 외,서울특별시,강남구,2,522
정본 윤동주 전집,75072,20141109,주문,국내문학,<윤동주> 저/<홍장학> 편,9788932015231,문학과지성사,20040714.0,13,1,N,,안드로이드커머스앱,경기도,안양시 동안구,5,4
칼의 노래,75072,20140805,주문,국내문학,<김훈> 저,9788954617246,문학동네,20120105.0,19,1,N,,안드로이드커머스앱,경기도,안양시 동안구,5,120
욕망해도 괜찮아,75072,20140805,주문,국내문학,<김두식> 저,9788936472153,창비,20120518.0,19,1,N,,안드로이드커머스앱,경기도,안양시 동안구,5,12
말랑말랑한 힘,75072,20141109,주문,국내문학,<함민복> 저,9788970755533,문학세계사,20121017.0,13,1,N,,안드로이드커머스앱,경기도,안양시 동안구,5,5
바람이 분다 당신이 좋다,75072,20140805,주문,국내문학,<이병률> 저,9788993928488,달,20120704.0,19,1,N,,안드로이드커머스앱,경기도,안양시 동안구,5,154
내가 사랑한 유럽 TOP10,75076,20140128,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,10,1,N,,그 외,경기도,고양시 일산동구,2,628
못 가본 길이 더 아름답다,75076,20140215,주문,국내문학,<박완서> 저,9788972754671,현대문학,20100802.0,3,1,N,,그 외,경기도,고양시 일산동구,2,32
보통의 존재,75078,20140723,주문,국내문학,<이석원> 저,9788993928037,달,20091104.0,19,1,N,,기기PID_PC,서울특별시,서초구,3,79
바람이 분다 당신이 좋다,75078,20140325,주문,국내문학,<이병률> 저,9788993928488,달,20120704.0,13,1,Y,20141117.0,그 외,서울특별시,성동구,3,154
어떤 하루,75078,20140325,주문,국내문학,<신준모> 저/<김진희> 그림,9788993734348,프롬북스,20140310.0,13,1,N,,그 외,서울특별시,성동구,3,393
착한 스프는 전화를 받지 않는다,75079,20140331,주문,국내문학,<하명희> 저,9791185051406,북로드,20140110.0,18,1,N,,그 외,서울특별시,종로구,19,1
사물의 시선,75079,20140318,주문,국내문학,<이유미> 저,9788997835461,북노마드,20140307.0,13,10,N,,그 외,경기도,안양시 동안구,19,5
사물의 시선,75079,20140319,주문,국내문학,<이유미> 저,9788997835461,북노마드,20140307.0,16,5,N,,그 외,서울특별시,종로구,19,5
그녀가 보인다,75079,20140407,주문,국내문학,<김선재> 저,9788932022215,문학과지성사,20110808.0,17,1,N,,그 외,서울특별시,종로구,19,2
레고로 만든 집,75079,20140210,주문,국내문학,<윤성희> 저,9788937482588,민음사,20090713.0,17,1,N,,그 외,서울특별시,종로구,19,2
그녀가 보인다,75079,20140331,주문,국내문학,<김선재> 저,9788932022215,문학과지성사,20110808.0,18,1,N,,그 외,서울특별시,종로구,19,2
비브르 사 비,75079,20140110,주문,국내문학,<윤진서> 저,9788994040417,그책,20130801.0,14,1,N,,그 외,경기도,안양시 동안구,19,6
밤 열한 시,75079,20140311,주문,국내문학,<황경신> 저/<김원> 그림,9788973816828,소담출판사,20131015.0,10,1,N,,그 외,서울특별시,종로구,19,26
시옷의 세계,75079,20140407,주문,국내문학,<김소연> 저,9788960901490,마음산책,20121110.0,17,1,N,,그 외,서울특별시,종로구,19,12
안녕 다정한 사람,75084,20140717,주문,국내문학,"<은희경>,<이명세>,<이병률>,<백영옥>,<김훈> 등저",9788993928525,달,20121109.0,10,1,N,,기기PID_PC,경기도,성남시 분당구,2,14
다른 모든 눈송이와 아주 비슷하게 생긴 단 하나의 눈송이,75084,20140224,주문,국내문학,<은희경> 저,,문학동네,20140226.0,13,1,N,,그 외,경기도,성남시 분당구,2,159
내일도 출근하는 딸에게,75088,20140511,주문,국내문학,<유인경> 저,9788996628798,위즈덤경향,20140303.0,17,1,N,,기기PID_PC,서울특별시,종로구,1,71
소설 서재필,75089,20141203,주문,국내문학,<고승철> 저,9788930006231,나남,20140905.0,11,1,N,,기기PID_PC,충청북도,청주시 흥덕구,1,1
"멈추면, 비로소 보이는 것들",75090,20140122,주문,국내문학,<혜민 스님> 저/<이영철> 그림,9788965700609,쌤앤파커스,20120127.0,10,1,N,,그 외,경기도,고양시 일산서구,1,296
행복이,75091,20141027,주문,국내문학,<김초혜> 저,9788997536818,시공미디어,20140502.0,13,1,N,,기기PID_PC,대구광역시,서구,1,23
우주로 간 달마 2,75093,20140429,주문,국내문학,<김준걸> 저,9788995491591,k-books(케이북스),20130325.0,23,1,N,,기기PID_PC,제주특별자치도,제주시,2,2
우주로 간 달마 1,75093,20140429,주문,국내문학,<김준걸> 저,9788995491584,k-books(케이북스),20130325.0,23,1,N,,기기PID_PC,제주특별자치도,제주시,2,2
공지영의 수도원 기행,75109,20141216,주문,국내문학,<공지영> 저,9788993824216,오픈하우스,20091110.0,13,1,N,,기기PID_PC,서울특별시,중구,3,14
퇴마록 외전 : 마음의 칼,75109,20140917,주문,국내문학,<이우혁> 저,9788954625685,엘릭시르,20140912.0,16,1,N,,기기PID_PC,서울특별시,중구,3,31
공지영의 수도원 기행 2,75109,20141216,주문,국내문학,<공지영> 저,9788941914204,분도출판사,20141128.0,13,1,N,,기기PID_PC,서울특별시,중구,3,50
정글만리 1,75111,20141112,주문,국내문학,<조정래> 저,9788965744023,해냄,20130715.0,17,1,N,,기기PID_PC,울산광역시,남구,4,522
정글만리 2,75111,20141112,주문,국내문학,<조정래> 저,9788965744030,해냄,20130715.0,17,1,N,,기기PID_PC,울산광역시,남구,4,504
내가 사랑한 유럽 TOP10,75111,20140324,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,9,1,N,,그 외,울산광역시,남구,4,628
정글만리 3,75111,20141112,주문,국내문학,<조정래> 저,9788965744047,해냄,20130715.0,17,1,N,,기기PID_PC,울산광역시,남구,4,513
세상에서 가장 아름다운 일터,75112,20140813,주문,국내문학,<박상현> 저,9788946418226,샘터,20120507.0,9,1,N,,기기PID_PC,강원도,원주시,1,1
새의 선물,75117,20140602,주문,국내문학,<은희경> 저,9788954623377,문학동네,20140115.0,17,1,N,,기기PID_PC,경상북도,포항시 북구,2,29
우아한 거짓말,75117,20140414,주문,국내문학,<김려령> 저,9788936434090,창비,20140219.0,14,1,N,,그 외,경상북도,포항시 북구,2,31
내가 사랑한 유럽 TOP10,75119,20140214,주문,국내문학,<정여울> 저/<대한항공 여행사진 공모전 당선작> 등 사진,9788970653976,홍익출판사,20140110.0,11,1,N,,그 외,서울특별시,강남구,1,628
목소리를 높여 high!,75140,20141222,주문,국내문학,<악동뮤지션> 저,9788994011448,마리북스,20140420.0,9,1,N,,기기PID_PC,경기도,여주시,1,8
천변풍경,75143,20141219,주문,국내문학,<박태원> 저/<장수익> 편,9788932015705,문학과지성사,20050125.0,19,1,N,,기기PID_PC,강원도,춘천시,2,8
스페인 너는 자유다,75143,20141219,주문,국내문학,<손미나> 저,9788901059365,웅진지식하우스,20060728.0,19,1,N,,기기PID_PC,강원도,춘천시,2,40
여행 생활자,75153,20140426,주문,국내문학,<유성용> 저,9788962604115,사흘,20120710.0,11,1,N,,기기PID_PC,경상남도,진주시,1,1
넘어진 그 자리에 머물지 마라,75154,20141027,주문,국내문학,<김준기> 저,9791195322114,수오서재,20141008.0,14,1,N,,기기PID_PC,경기도,용인시 처인구,1,11
"혁명, 광활한 인간 정도전 1",75161,20140922,주문,국내문학,<김탁환> 저,9788937442025,민음사,20140207.0,19,1,N,,기기PID_PC,경기도,수원시 장안구,3,60
"혁명, 광활한 인간 정도전 2",75161,20141018,주문,국내문학,<김탁환> 저,9788937442032,민음사,20140207.0,16,1,N,,기기PID_PC,경기도,수원시 장안구,3,58
